tables	DBF	fields	field_dbf	headers	widths	aligns	formats	decimals	orders	edittype	editoption	field_len	example	page
IDX_REF	IDX_REF	idx_code	IDX_CODE	CODE	200	L	C	0	2	text		255	PVN10JPYGR	sysformat
IDX_REF	IDX_REF	idx_name	IDX_NAME	NAME	200	L	C	0	3	text		255	PVN 10 GR (JPY)	sysformat
IDX_REF	IDX_REF	idx_curr	IDX_CURR	CURR	200	L	C	0	6	text		255	JPY	sysformat
IDX_REF	IDX_REF	idx_type	IDX_TYPE	TYPE	200	L	C	0	10	text		255	R	sysformat
IDX_REF	IDX_REF	idx_ncompo	IDX_NCOMPO	NCOMPO	200	L	C	0	13	text		255		sysformat
IDX_REF	IDX_REF	idx_wgt_type	IDX_WGT_TYPE	WGTTYPE	200	L	C	0	14	text		255		sysformat
IDX_REF	IDX_REF	idx_frequency	IDX_FREQUENCY	FREQUENCY	200	L	C	0	15	text		255		sysformat
IDX_REF	IDX_REF	idx_capp	IDX_CAPP	CAPP	200	L	C	0	16	text		255		sysformat
IDX_REF	IDX_REF	idx_qlf	IDX_QLF	QLF	200	L	C	0	17	text		255		sysformat
IDX_REF	IDX_REF	idx_compo_rev	IDX_COMPO_REV	COMPOREV	200	L	C	0	18	text		255		sysformat
IDX_REF	IDX_REF	idx_shares_rev	IDX_SHARES_REV	SHARESREV	200	L	C	0	19	text		255		sysformat
IDX_REF	IDX_REF	idx_frev	IDX_FREV	FREV	200	L	C	0	20	text		255		sysformat
IDX_REF	IDX_REF	idx_fbanding	IDX_FBANDING	FBANDING	200	L	C	0	21	text		255		sysformat
IDX_REF	IDX_REF	idx_ftreproduct	IDX_FTREPRODUCT	FTREPRODUCT	200	L	C	0	22	text		255		sysformat
IDX_REF	IDX_REF	idx_oproduct	IDX_OPRODUCT	OPRODUCT	200	L	C	0	23	text		255		sysformat
IDX_REF	IDX_REF	idx_etfproduct	IDX_ETFPRODUCT	ETFPRODUCT	200	L	C	0	24	text		255		sysformat
IDX_REF	IDX_REF	idx_c_mech	IDX_C_MECH	CMECH	200	L	C	0	25	text		255		sysformat
IDX_REF	IDX_REF	idx_histo	IDX_HISTO	HISTO	200	L	C	0	26	text		255		sysformat
IDX_REF	IDX_REF	idx_launch	IDX_LAUNCH	LAUNCH	200	L	C	0	27	text		255		sysformat
IDX_REF	IDX_REF	idx_web	IDX_WEB	WEB	200	L	C	0	28	text		255		sysformat
IDX_REF	IDX_REF	idx_isin	IDX_ISIN	ISIN	200	L	C	0	29	text		255		sysformat
IDX_REF	IDX_REF	idx_reuters	IDX_REUTERS	REUTERS	200	L	C	0	30	text		255		sysformat
IDX_REF	IDX_REF	idx_bl	IDX_BL	BL	200	L	C	0	31	text		255		sysformat
IDX_REF	IDX_REF	idx_yh	IDX_YH	YH	200	L	C	0	32	text		255		sysformat
IDX_REF	IDX_REF	idx_ggl	IDX_GGL	GGL	200	L	C	0	33	text		255		sysformat
IDX_REF	IDX_REF	calculs	CALCULS	CALCULS	50	R	N	0	34	text		6	0	sysformat
IDX_REF	IDX_REF	idx_igs	IDX_IGS	IGS	200	L	C	0	36	text		255	NULL	sysformat
IDX_REF	IDX_REF	idx_es	IDX_ES	ES	200	L	C	0	37	text		255	NULL	sysformat
IDX_REF	IDX_REF	idx_sel	IDX_SEL	SEL	200	L	C	0	38	text		255	NULL	sysformat
IDX_REF	IDX_REF	idx_inconnect	IDX_INCONNECT	INCONNECT	200	L	C	0	39	text		255	NULL	sysformat
IDX_REF	IDX_REF	idx_capfrev	IDX_CAPFREV	CAPFREV	200	L	C	0	40	text		255	NULL	sysformat
